id,atlas_id,name,acronym,st_level,ontology_id,hemisphere_id,weight,parent_structure_id,depth,graph_id,graph_order,structure_id_path,color_hex_triplet,neuro_name_structure_id,neuro_name_structure_id_path,failed,sphinx_id,structure_name_facet,failed_facet,safe_name
777,804,"Ventromedial hypothalamic nucleus dorsomedial part",VMHdm,,1,3,8690,693,7,1,790,/997/8/343/1129/1097/467/693/777/,FF4C3E,,,f,791,3277783810,734881840,Ventromedial hypothalamic nucleus dorsomedial part
785,805,"Ventromedial hypothalamic nucleus ventrolateral part",VMHvl,,1,3,8690,693,7,1,791,/997/8/343/1129/1097/467/693/785/,FF4C3E,,,f,792,2610967905,734881840,Ventromedial hypothalamic nucleus ventrolateral part
946,259,Posterior hypothalamic nucleus,PH,,1,3,8690,467,6,1,792,/997/8/343/1129/1097/467/946/,FF4C3E,,,f,793,303854195,734881840,Posterior hypothalamic nucleus
290,177,Hypothalamic lateral zone,LZ,,1,3,8690,1097,5,1,793,/997/8/343/1129/1097/290/,F2483B,,,f,794,3347032583,734881840,Hypothalamic lateral zone
194,165,Lateral hypothalamic area,LHA,,1,3,8690,290,6,1,794,/997/8/343/1129/1097/290/194/,F2483B,,,f,795,1636673296,734881840,Lateral hypothalamic area
226,169,Lateral preoptic area,LPO,,1,3,8690,290,6,1,795,/997/8/343/1129/1097/290/226/,F2483B,,,f,796,3138944663,734881840,Lateral preoptic area
356,468,Preparasubthalamic nucleus,PST,,1,3,8690,290,6,1,796,/997/8/343/1129/1097/290/356/,F2483B,,,f,797,3604508725,734881840,Preparasubthalamic nucleus
364,469,Parasubthalamic nucleus,PSTN,,1,3,8690,290,6,1,797,/997/8/343/1129/1097/290/364/,F2483B,,,f,798,2493706529,734881840,Parasubthalamic nucleus
576073704,,Perifornical nucleus,PeF,,1,3,8690,290,6,1,798,/997/8/343/1129/1097/290/576073704/,F2483B,,,f,799,702937889,734881840,Perifornical nucleus
173,304,Retrochiasmatic area,RCH,,1,3,8690,290,6,1,799,/997/8/343/1129/1097/290/173/,F2483B,,,f,800,3507634346,734881840,Retrochiasmatic area
470,341,Subthalamic nucleus,STN,,1,3,8690,290,6,1,800,/997/8/343/1129/1097/290/470/,F2483B,,,f,801,3450179653,734881840,Subthalamic nucleus
614,359,Tuberal nucleus,TU,,1,3,8690,290,6,1,801,/997/8/343/1129/1097/290/614/,F2483B,,,f,802,1119024411,734881840,Tuberal nucleus
797,382,Zona incerta,ZI,,1,3,8690,290,6,1,802,/997/8/343/1129/1097/290/797/,F2483B,,,f,803,3420252476,734881840,Zona incerta
796,806,Dopaminergic A13 group,A13,,1,3,8690,797,7,1,803,/997/8/343/1129/1097/290/797/796/,F2483B,,,f,804,4064653384,734881840,Dopaminergic A13 group
804,807,Fields of Forel,FF,,1,3,8690,797,7,1,804,/997/8/343/1129/1097/290/797/804/,F2483B,,,f,805,89343914,734881840,Fields of Forel
10671,,Median eminence,ME,,1,3,8690,1097,5,1,805,/997/8/343/1129/1097/10671/,F2483B,,,f,806,138849015,734881840,Median eminence
313,180,Midbrain,MB,,1,3,8690,343,3,1,806,/997/8/343/313/,FF64FF,,,f,807,789921203,734881840,Midbrain
339,183,"Midbrain sensory related",MBsen,,1,3,8690,313,4,1,807,/997/8/343/313/339/,FF7AFF,,,f,808,3898370247,734881840,Midbrain sensory related
302,320,"Superior colliculus sensory related",SCs,,1,3,8690,339,5,1,808,/997/8/343/313/339/302/,FF7AFF,,,f,809,3203592176,734881840,Superior colliculus sensory related
851,813,"Superior colliculus optic layer",SCop,,1,3,8690,302,6,1,809,/997/8/343/313/339/302/851/,FF7AFF,,,f,810,1400323525,734881840,Superior colliculus optic layer
842,812,"Superior colliculus superficial gray layer",SCsg,,1,3,8690,302,6,1,810,/997/8/343/313/339/302/842/,FF7AFF,,,f,811,2271559886,734881840,Superior colliculus superficial gray layer
834,811,"Superior colliculus zonal layer",SCzo,,1,3,8690,302,6,1,811,/997/8/343/313/339/302/834/,FF7AFF,,,f,812,1177562266,734881840,Superior colliculus zonal layer
4,141,Inferior colliculus,IC,,1,3,8690,339,5,1,812,/997/8/343/313/339/4/,FF7AFF,,,f,813,3456805092,734881840,Inferior colliculus
811,808,"Inferior colliculus central nucleus",ICc,,1,3,8690,4,6,1,813,/997/8/343/313/339/4/811/,FF7AFF,,,f,814,3750101210,734881840,Inferior colliculus central nucleus
820,809,"Inferior colliculus dorsal nucleus",ICd,,1,3,8690,4,6,1,814,/997/8/343/313/339/4/820/,FF7AFF,,,f,815,3008108572,734881840,Inferior colliculus dorsal nucleus
828,810,"Inferior colliculus external nucleus",ICe,,1,3,8690,4,6,1,815,/997/8/343/313/339/4/828/,FF7AFF,,,f,816,754697579,734881840,Inferior colliculus external nucleus
580,213,Nucleus of the brachium of the inferior colliculus,NB,,1,3,8690,339,5,1,816,/997/8/343/313/339/580/,FF7AFF,,,f,817,3573918372,734881840,Nucleus of the brachium of the inferior colliculus
271,316,Nucleus sagulum,SAG,,1,3,8690,339,5,1,817,/997/8/343/313/339/271/,FF7AFF,,,f,818,1209044118,734881840,Nucleus sagulum
874,250,Parabigeminal nucleus,PBG,,1,3,8690,339,5,1,818,/997/8/343/313/339/874/,FF7AFF,,,f,819,1543308203,734881840,Parabigeminal nucleus
460,198,Midbrain trigeminal nucleus,MEV,,1,3,8690,339,5,1,819,/997/8/343/313/339/460/,FF7AFF,,,f,820,881115082,734881840,Midbrain trigeminal nucleus
599626923,,Subcommissural organ,SCO,,1,3,8690,339,5,1,820,/997/8/343/313/339/599626923/,FF7AFF,,,f,821,2789650011,734881840,Subcommissural organ
323,181,"Midbrain motor related",MBmot,,1,3,8690,313,4,1,821,/997/8/343/313/323/,FF90FF,,,f,822,780661248,734881840,Midbrain motor related
381,330,"Substantia nigra reticular part",SNr,,1,3,8690,323,5,1,822,/997/8/343/313/323/381/,FF90FF,,,f,823,1375238552,734881840,Substantia nigra reticular part
749,376,Ventral tegmental area,VTA,,1,3,8690,323,5,1,823,/997/8/343/313/323/749/,FF90FF,,,f,824,393100752,734881840,Ventral tegmental area
607344830,,Paranigral nucleus,PN,,1,3,8690,323,5,1,824,/997/8/343/313/323/607344830/,FF90FF,,,f,825,394864153,734881840,Paranigral nucleus
246,313,"Midbrain reticular nucleus retrorubral area",RR,,1,3,8690,323,5,1,825,/997/8/343/313/323/246/,FF90FF,,,f,826,2206996677,734881840,Midbrain reticular nucleus retrorubral area
128,864,Midbrain reticular nucleus,MRN,,1,3,8690,323,5,1,826,/997/8/343/313/323/128/,FF90FF,,,f,827,2371196921,734881840,Midbrain reticular nucleus
539,208,"Midbrain reticular nucleus magnocellular part",MRNm,,1,3,8690,128,6,1,827,/997/8/343/313/323/128/539/,FF90FF,,,f,828,1986775418,734881840,Midbrain reticular nucleus magnocellular part
548,209,"Midbrain reticular nucleus magnocellular part general",MRNmg,,1,3,8690,128,6,1,828,/997/8/343/313/323/128/548/,FF90FF,,,f,829,3215321597,734881840,Midbrain reticular nucleus magnocellular part general
555,210,"Midbrain reticular nucleus parvicellular part",MRNp,,1,3,8690,128,6,1,829,/997/8/343/313/323/128/555/,FF90FF,,,f,830,1144299903,734881840,Midbrain reticular nucleus parvicellular part
294,319,"Superior colliculus motor related",SCm,,1,3,8690,323,5,1,830,/997/8/343/313/323/294/,FF90FF,,,f,831,3666060048,734881840,Superior colliculus motor related
26,427,"Superior colliculus motor related deep gray layer",SCdg,,1,3,8690,294,6,1,831,/997/8/343/313/323/294/26/,FF90FF,,,f,832,2056102031,734881840,Superior colliculus motor related deep gray layer
42,429,"Superior colliculus motor related deep white layer",SCdw,,1,3,8690,294,6,1,832,/997/8/343/313/323/294/42/,FF90FF,,,f,833,3170401061,734881840,Superior colliculus motor related deep white layer
17,426,"Superior colliculus motor related intermediate white layer",SCiw,,1,3,8690,294,6,1,833,/997/8/343/313/323/294/17/,FF90FF,,,f,834,2563539216,734881840,Superior colliculus motor related intermediate white layer
10,425,"Superior colliculus motor related intermediate gray layer",SCig,,1,3,8690,294,6,1,834,/997/8/343/313/323/294/10/,FF90FF,,,f,835,4208210812,734881840,Superior colliculus motor related intermediate gray layer
494,910,"Superior colliculus motor related intermediate gray layer sublayer a",SCig-a,,1,3,8690,10,7,1,835,/997/8/343/313/323/294/10/494/,FF90FF,,,f,836,132347639,734881840,Superior colliculus motor related intermediate gray layer sublayer a
503,911,"Superior colliculus motor related intermediate gray layer sublayer b",SCig-b,,1,3,8690,10,7,1,836,/997/8/343/313/323/294/10/503/,FF90FF,,,f,837,2666145613,734881840,Superior colliculus motor related intermediate gray layer sublayer b
511,912,"Superior colliculus motor related intermediate gray layer sublayer c",SCig-c,,1,3,8690,10,7,1,837,/997/8/343/313/323/294/10/511/,FF90FF,,,f,838,3924629467,734881840,Superior colliculus motor related intermediate gray layer sublayer c
795,240,Periaqueductal gray,PAG,,1,3,8690,323,5,1,838,/997/8/343/313/323/795/,FF90FF,,,f,839,3260726339,734881840,Periaqueductal gray
50,430,Precommissural nucleus,PRC,,1,3,8690,795,6,1,839,/997/8/343/313/323/795/50/,FF90FF,,,f,840,3014276231,734881840,Precommissural nucleus
67,149,Interstitial nucleus of Cajal,INC,,1,3,8690,795,6,1,840,/997/8/343/313/323/795/67/,FF90FF,,,f,841,4183673030,734881840,Interstitial nucleus of Cajal
587,214,Nucleus of Darkschewitsch,ND,,1,3,8690,795,6,1,841,/997/8/343/313/323/795/587/,FF90FF,,,f,842,4174754247,734881840,Nucleus of Darkschewitsch
614454277,,Supraoculomotor periaqueductal gray,Su3,,1,3,8690,795,6,1,842,/997/8/343/313/323/795/614454277/,FF90FF,,,f,843,349636566,734881840,Supraoculomotor periaqueductal gray
1100,278,Pretectal region,PRT,,1,3,8690,323,5,1,843,/997/8/343/313/323/1100/,FF90FF,,,f,844,3274676419,734881840,Pretectal region
215,26,Anterior pretectal nucleus,APN,,1,3,8690,1100,6,1,844,/997/8/343/313/323/1100/215/,FF90FF,,,f,845,3086286206,734881840,Anterior pretectal nucleus
531,207,Medial pretectal area,MPT,,1,3,8690,1100,6,1,845,/997/8/343/313/323/1100/531/,FF90FF,,,f,846,3076683016,734881840,Medial pretectal area
628,219,Nucleus of the optic tract,NOT,,1,3,8690,1100,6,1,846,/997/8/343/313/323/1100/628/,FF90FF,,,f,847,4240602259,734881840,Nucleus of the optic tract
634,220,Nucleus of the posterior commissure,NPC,,1,3,8690,1100,6,1,847,/997/8/343/313/323/1100/634/,FF90FF,,,f,848,848474446,734881840,Nucleus of the posterior commissure
706,229,Olivary pretectal nucleus,OP,,1,3,8690,1100,6,1,848,/997/8/343/313/323/1100/706/,FF90FF,,,f,849,4010106689,734881840,Olivary pretectal nucleus
1061,273,Posterior pretectal nucleus,PPT,,1,3,8690,1100,6,1,849,/997/8/343/313/323/1100/1061/,FF90FF,,,f,850,834486063,734881840,Posterior pretectal nucleus
549009203,,Retroparafascicular nucleus,RPF,,1,3,8690,1100,6,1,850,/997/8/343/313/323/1100/549009203/,FF90FF,,,f,851,2559458743,734881840,Retroparafascicular nucleus
549009207,,Intercollicular nucleus,InCo,,1,3,8690,323,5,1,851,/997/8/343/313/323/549009207/,FF90FF,,,f,852,3796827043,734881840,Intercollicular nucleus
616,76,Cuneiform nucleus,CUN,,1,3,8690,323,5,1,852,/997/8/343/313/323/616/,FF90FF,,,f,853,346062242,734881840,Cuneiform nucleus
214,309,Red nucleus,RN,,1,3,8690,323,5,1,853,/997/8/343/313/323/214/,FF90FF,,,f,854,2118050513,734881840,Red nucleus
35,145,Oculomotor nucleus,III,,1,3,8690,323,5,1,854,/997/8/343/313/323/35/,FF90FF,,,f,855,3545914074,734881840,Oculomotor nucleus
549009211,,Medial accesory oculomotor nucleus,MA3,,1,3,8690,323,5,1,855,/997/8/343/313/323/549009211/,FF90FF,,,f,856,842672202,734881840,Medial accesory oculomotor nucleus
975,121,Edinger-Westphal nucleus,EW,,1,3,8690,323,5,1,856,/997/8/343/313/323/975/,FF90FF,,,f,857,3165212518,734881840,Edinger-Westphal nucleus
115,155,Trochlear nucleus,IV,,1,3,8690,323,5,1,857,/997/8/343/313/323/115/,FF90FF,,,f,858,4115476116,734881840,Trochlear nucleus
606826663,,Paratrochlear nucleus,Pa4,,1,3,8690,323,5,1,858,/997/8/343/313/323/606826663/,FF90FF,,,f,859,2726323560,734881840,Paratrochlear nucleus
757,377,Ventral tegmental nucleus,VTN,,1,3,8690,323,5,1,859,/997/8/343/313/323/757/,FF90FF,,,f,860,4044693766,734881840,Ventral tegmental nucleus
231,28,Anterior tegmental nucleus,AT,,1,3,8690,323,5,1,860,/997/8/343/313/323/231/,FF90FF,,,f,861,569339657,734881840,Anterior tegmental nucleus
66,432,Lateral terminal nucleus of the accessory optic tract,LT,,1,3,8690,323,5,1,861,/997/8/343/313/323/66/,FF90FF,,,f,862,1984958584,734881840,Lateral terminal nucleus of the accessory optic tract
75,433,Dorsal terminal nucleus of the accessory optic tract,DT,,1,3,8690,323,5,1,862,/997/8/343/313/323/75/,FF90FF,,,f,863,313632257,734881840,Dorsal terminal nucleus of the accessory optic tract
58,431,Medial terminal nucleus of the accessory optic tract,MT,,1,3,8690,323,5,1,863,/997/8/343/313/323/58/,FF90FF,,,f,864,1464326049,734881840,Medial terminal nucleus of the accessory optic tract
615,925,"Substantia nigra lateral part",SNl,,1,3,8690,323,5,1,864,/997/8/343/313/323/615/,FF90FF,,,f,865,3021759709,734881840,Substantia nigra lateral part
348,184,"Midbrain behavioral state related",MBsta,,1,3,8690,313,4,1,865,/997/8/343/313/348/,FF90FF,,,f,866,2552492373,734881840,Midbrain behavioral state related
374,329,"Substantia nigra compact part",SNc,,1,3,8690,348,5,1,866,/997/8/343/313/348/374/,FFA6FF,,,f,867,591190689,734881840,Substantia nigra compact part
1052,272,Pedunculopontine nucleus,PPN,,1,3,8690,348,5,1,867,/997/8/343/313/348/1052/,FFA6FF,,,f,868,2704258246,734881840,Pedunculopontine nucleus
165,303,Midbrain raphe nuclei,RAmb,,1,3,8690,348,5,1,868,/997/8/343/313/348/165/,FFA6FF,,,f,869,364635241,734881840,Midbrain raphe nuclei
12,142,Interfascicular nucleus raphe,IF,,1,3,8690,165,6,1,869,/997/8/343/313/348/165/12/,FFA6FF,,,f,870,1057138099,734881840,Interfascicular nucleus raphe
100,153,Interpeduncular nucleus,IPN,,1,3,8690,165,6,1,870,/997/8/343/313/348/165/100/,FFA6FF,,,f,871,814290991,734881840,Interpeduncular nucleus
607344834,,"Interpeduncular nucleus rostral",IPR,,1,3,8690,100,7,1,871,/997/8/343/313/348/165/100/607344834/,FFA6FF,,,f,872,3342923784,734881840,Interpeduncular nucleus rostral
607344838,,"Interpeduncular nucleus caudal",IPC,,1,3,8690,100,7,1,872,/997/8/343/313/348/165/100/607344838/,FFA6FF,,,f,873,3381879533,734881840,Interpeduncular nucleus caudal
607344842,,"Interpeduncular nucleus apical",IPA,,1,3,8690,100,7,1,873,/997/8/343/313/348/165/100/607344842/,FFA6FF,,,f,874,3327886198,734881840,Interpeduncular nucleus apical
607344846,,"Interpeduncular nucleus lateral",IPL,,1,3,8690,100,7,1,874,/997/8/343/313/348/165/100/607344846/,FFA6FF,,,f,875,2418971137,734881840,Interpeduncular nucleus lateral
607344850,,"Interpeduncular nucleus intermediate",IPI,,1,3,8690,100,7,1,875,/997/8/343/313/348/165/100/607344850/,FFA6FF,,,f,876,1366249262,734881840,Interpeduncular nucleus intermediate
607344854,,"Interpeduncular nucleus dorsomedial",IPDM,,1,3,8690,100,7,1,876,/997/8/343/313/348/165/100/607344854/,FFA6FF,,,f,877,1188587061,734881840,Interpeduncular nucleus dorsomedial
607344858,,"Interpeduncular nucleus dorsolateral",IPDL,,1,3,8690,100,7,1,877,/997/8/343/313/348/165/100/607344858/,FFA6FF,,,f,878,2095963207,734881840,Interpeduncular nucleus dorsolateral
607344862,,"Interpeduncular nucleus rostrolateral",IPRL,,1,3,8690,100,7,1,878,/997/8/343/313/348/165/100/607344862/,FFA6FF,,,f,879,2470356210,734881840,Interpeduncular nucleus rostrolateral
197,307,Rostral linear nucleus raphe,RL,,1,3,8690,165,6,1,879,/997/8/343/313/348/165/197/,FFA6FF,,,f,880,4030987523,734881840,Rostral linear nucleus raphe
591,73,Central linear nucleus raphe,CLI,,1,3,8690,165,6,1,880,/997/8/343/313/348/165/591/,FFA6FF,,,f,881,3351344971,734881840,Central linear nucleus raphe
872,108,Dorsal nucleus raphe,DR,,1,3,8690,165,6,1,881,/997/8/343/313/348/165/872/,FFA6FF,,,f,882,1547411830,734881840,Dorsal nucleus raphe
1065,132,Hindbrain,HB,,1,3,8690,343,3,1,882,/997/8/343/1065/,FF9B88,,,f,883,1911489865,734881840,Hindbrain
771,237,Pons,P,,1,3,8690,1065,4,1,883,/997/8/343/1065/771/,FF9B88,,,f,884,2612017676,734881840,Pons
1132,282,"Pons sensory related",P-sen,,1,3,8690,771,5,1,884,/997/8/343/1065/771/1132/,FFAE6F,,,f,885,4249678601,734881840,Pons sensory related
612,217,Nucleus of the lateral lemniscus,NLL,,1,3,8690,1132,6,1,885,/997/8/343/1065/771/1132/612/,FFAE6F,,,f,886,3619563008,734881840,Nucleus of the lateral lemniscus
82,434,"Nucleus of the lateral lemniscus dorsal part",NLLd,,1,3,8690,612,7,1,886,/997/8/343/1065/771/1132/612/82/,FFAE6F,,,f,887,713162928,734881840,Nucleus of the lateral lemniscus dorsal part
90,435,"Nucleus of the lateral lemniscus horizontal part",NLLh,,1,3,8690,612,7,1,887,/997/8/343/1065/771/1132/612/90/,FFAE6F,,,f,888,622626105,734881840,Nucleus of the lateral lemniscus horizontal part
99,436,"Nucleus of the lateral lemniscus ventral part",NLLv,,1,3,8690,612,7,1,888,/997/8/343/1065/771/1132/612/99/,FFAE6F,,,f,889,1722520813,734881840,Nucleus of the lateral lemniscus ventral part
7,283,Principal sensory nucleus of the trigeminal,PSV,,1,3,8690,1132,6,1,889,/997/8/343/1065/771/1132/7/,FFAE6F,,,f,890,977401861,734881840,Principal sensory nucleus of the trigeminal
867,249,Parabrachial nucleus,PB,,1,3,8690,1132,6,1,890,/997/8/343/1065/771/1132/867/,FFAE6F,,,f,891,1848997307,734881840,Parabrachial nucleus
123,156,Koelliker-Fuse subnucleus,KF,,1,3,8690,867,7,1,891,/997/8/343/1065/771/1132/867/123/,FFAE6F,,,f,892,3695440306,734881840,Koelliker-Fuse subnucleus
881,251,"Parabrachial nucleus lateral division",PBl,,1,3,8690,867,7,1,892,/997/8/343/1065/771/1132/867/881/,FFAE6F,,,f,893,745283882,734881840,Parabrachial nucleus lateral division
860,814,"Parabrachial nucleus lateral division central lateral part",PBlc,,1,3,8690,881,8,1,893,/997/8/343/1065/771/1132/867/881/860/,FFAE6F,,,f,894,4289412643,734881840,Parabrachial nucleus lateral division central lateral part
868,815,"Parabrachial nucleus lateral division dorsal lateral part",PBld,,1,3,8690,881,8,1,894,/997/8/343/1065/771/1132/867/881/868/,FFAE6F,,,f,895,2459326582,734881840,Parabrachial nucleus lateral division dorsal lateral part
875,816,"Parabrachial nucleus lateral division external lateral part",PBle,,1,3,8690,881,8,1,895,/997/8/343/1065/771/1132/867/881/875/,FFAE6F,,,f,896,609733919,734881840,Parabrachial nucleus lateral division external lateral part
883,817,"Parabrachial nucleus lateral division superior lateral part",PBls,,1,3,8690,881,8,1,896,/997/8/343/1065/771/1132/867/881/883/,FFAE6F,,,f,897,2064930966,734881840,Parabrachial nucleus lateral division superior lateral part
891,818,"Parabrachial nucleus lateral division ventral lateral part",PBlv,,1,3,8690,881,8,1,897,/997/8/343/1065/771/1132/867/881/891/,FFAE6F,,,f,898,887571737,734881840,Parabrachial nucleus lateral division ventral lateral part
890,252,"Parabrachial nucleus medial division",PBm,,1,3,8690,867,7,1,898,/997/8/343/1065/771/1132/867/890/,FFAE6F,,,f,899,2193337520,734881840,Parabrachial nucleus medial division
899,819,"Parabrachial nucleus medial division external medial part",PBme,,1,3,8690,890,8,1,899,/997/8/343/1065/771/1132/867/890/899/,FFAE6F,,,f,900,4150585958,734881840,Parabrachial nucleus medial division external medial part
915,821,"Parabrachial nucleus medial division medial medial part",PBmm,,1,3,8690,890,8,1,900,/997/8/343/1065/771/1132/867/890/915/,FFAE6F,,,f,901,524500806,734881840,Parabrachial nucleus medial division medial medial part
923,822,"Parabrachial nucleus medial division ventral medial part",PBmv,,1,3,8690,890,8,1,901,/997/8/343/1065/771/1132/867/890/923/,FFAE6F,,,f,902,3813309817,734881840,Parabrachial nucleus medial division ventral medial part
398,332,Superior olivary complex,SOC,,1,3,8690,1132,6,1,902,/997/8/343/1065/771/1132/398/,FFAE6F,,,f,903,1175552684,734881840,Superior olivary complex
122,439,"Superior olivary complex periolivary region",POR,,1,3,8690,398,7,1,903,/997/8/343/1065/771/1132/398/122/,FFAE6F,,,f,904,197155834,734881840,Superior olivary complex periolivary region
105,437,"Superior olivary complex medial part",SOCm,,1,3,8690,398,7,1,904,/997/8/343/1065/771/1132/398/105/,FFAE6F,,,f,905,3450441622,734881840,Superior olivary complex medial part
114,438,"Superior olivary complex lateral part",SOCl,,1,3,8690,398,7,1,905,/997/8/343/1065/771/1132/398/114/,FFAE6F,,,f,906,98062534,734881840,Superior olivary complex lateral part
