,acronym,atlas_id,color_hex_triplet,depth,failed,failed_facet,graph_id,graph_order,hemisphere_id,id,neuro_name_structure_id,neuro_name_structure_id_path,ontology_id,parent_structure_id,safe_name,sphinx_id,st_level,structure_id_path,structure_name_facet,weight
789,LPO,169,F2483B,6,FALSE,734881840,1,789,3,226,,,1,290,Lateral preoptic area,790,,/997/8/343/1129/1097/290/226/,3138944663,8690
790,PST,468,F2483B,6,FALSE,734881840,1,790,3,356,,,1,290,Preparasubthalamic nucleus,791,,/997/8/343/1129/1097/290/356/,3604508725,8690
791,PSTN,469,F2483B,6,FALSE,734881840,1,791,3,364,,,1,290,Parasubthalamic nucleus,792,,/997/8/343/1129/1097/290/364/,2493706529,8690
792,RCH,304,F2483B,6,FALSE,734881840,1,792,3,173,,,1,290,Retrochiasmatic area,793,,/997/8/343/1129/1097/290/173/,3507634346,8690
793,STN,341,F2483B,6,FALSE,734881840,1,793,3,470,,,1,290,Subthalamic nucleus,794,,/997/8/343/1129/1097/290/470/,3450179653,8690
794,TU,359,F2483B,6,FALSE,734881840,1,794,3,614,,,1,290,Tuberal nucleus,795,,/997/8/343/1129/1097/290/614/,1119024411,8690
795,ZI,382,F2483B,6,FALSE,734881840,1,795,3,797,,,1,290,Zona incerta,796,,/997/8/343/1129/1097/290/797/,3420252476,8690
796,A13,806,F2483B,7,FALSE,734881840,1,796,3,796,,,1,797,Dopaminergic A13 group,797,,/997/8/343/1129/1097/290/797/796/,4064653384,8690
797,FF,807,F2483B,7,FALSE,734881840,1,797,3,804,,,1,797,Fields of Forel,798,,/997/8/343/1129/1097/290/797/804/,89343914,8690
798,ME,,F2483B,5,FALSE,734881840,1,798,3,10671,,,1,1097,Median eminence,799,,/997/8/343/1129/1097/10671/,138849015,8690
799,MB,180,FF64FF,3,FALSE,734881840,1,799,3,313,,,1,343,Midbrain,800,,/997/8/343/313/,789921203,8690
800,MBsen,183,FF7AFF,4,FALSE,734881840,1,800,3,339,,,1,313,Midbrain sensory related,801,,/997/8/343/313/339/,3898370247,8690
801,SCs,320,FF7AFF,5,FALSE,734881840,1,801,3,302,,,1,339,Superior colliculus sensory related,802,,/997/8/343/313/339/302/,3203592176,8690
802,SCop,813,FF7AFF,6,FALSE,734881840,1,802,3,851,,,1,302,Superior colliculus optic layer,803,,/997/8/343/313/339/302/851/,1400323525,8690
803,SCsg,812,FF7AFF,6,FALSE,734881840,1,803,3,842,,,1,302,Superior colliculus superficial gray layer,804,,/997/8/343/313/339/302/842/,2271559886,8690
804,SCzo,811,FF7AFF,6,FALSE,734881840,1,804,3,834,,,1,302,Superior colliculus zonal layer,805,,/997/8/343/313/339/302/834/,1177562266,8690
805,IC,141,FF7AFF,5,FALSE,734881840,1,805,3,4,,,1,339,Inferior colliculus,806,,/997/8/343/313/339/4/,3456805092,8690
806,ICc,808,FF7AFF,6,FALSE,734881840,1,806,3,811,,,1,4,Inferior colliculus central nucleus,807,,/997/8/343/313/339/4/811/,3750101210,8690
807,ICd,809,FF7AFF,6,FALSE,734881840,1,807,3,820,,,1,4,Inferior colliculus dorsal nucleus,808,,/997/8/343/313/339/4/820/,3008108572,8690
808,ICe,810,FF7AFF,6,FALSE,734881840,1,808,3,828,,,1,4,Inferior colliculus external nucleus,809,,/997/8/343/313/339/4/828/,754697579,8690
809,NB,213,FF7AFF,5,FALSE,734881840,1,809,3,580,,,1,339,Nucleus of the brachium of the inferior colliculus,810,,/997/8/343/313/339/580/,3573918372,8690
810,SAG,316,FF7AFF,5,FALSE,734881840,1,810,3,271,,,1,339,Nucleus sagulum,811,,/997/8/343/313/339/271/,1209044118,8690
811,PBG,250,FF7AFF,5,FALSE,734881840,1,811,3,874,,,1,339,Parabigeminal nucleus,812,,/997/8/343/313/339/874/,1543308203,8690
812,MEV,198,FF7AFF,5,FALSE,734881840,1,812,3,460,,,1,339,Midbrain trigeminal nucleus,813,,/997/8/343/313/339/460/,881115082,8690
813,MBmot,181,FF90FF,4,FALSE,734881840,1,813,3,323,,,1,313,Midbrain motor related,814,,/997/8/343/313/323/,780661248,8690
814,SNr,330,FF90FF,5,FALSE,734881840,1,814,3,381,,,1,323,Substantia nigra reticular part,815,,/997/8/343/313/323/381/,1375238552,8690
815,VTA,376,FF90FF,5,FALSE,734881840,1,815,3,749,,,1,323,Ventral tegmental area,816,,/997/8/343/313/323/749/,393100752,8690
816,RR,313,FF90FF,5,FALSE,734881840,1,816,3,246,,,1,323,Midbrain reticular nucleus retrorubral area,817,,/997/8/343/313/323/246/,2206996677,8690
817,MRN,864,FF90FF,5,FALSE,734881840,1,817,3,128,,,1,323,Midbrain reticular nucleus,818,,/997/8/343/313/323/128/,2371196921,8690
818,MRNm,208,FF90FF,6,FALSE,734881840,1,818,3,539,,,1,128,Midbrain reticular nucleus magnocellular part,819,,/997/8/343/313/323/128/539/,1986775418,8690
819,MRNmg,209,FF90FF,6,FALSE,734881840,1,819,3,548,,,1,128,Midbrain reticular nucleus magnocellular part general,820,,/997/8/343/313/323/128/548/,3215321597,8690
820,MRNp,210,FF90FF,6,FALSE,734881840,1,820,3,555,,,1,128,Midbrain reticular nucleus parvicellular part,821,,/997/8/343/313/323/128/555/,1144299903,8690
821,SCm,319,FF90FF,5,FALSE,734881840,1,821,3,294,,,1,323,Superior colliculus motor related,822,,/997/8/343/313/323/294/,3666060048,8690
822,SCdg,427,FF90FF,6,FALSE,734881840,1,822,3,26,,,1,294,Superior colliculus motor related deep gray layer,823,,/997/8/343/313/323/294/26/,2056102031,8690
823,SCdw,429,FF90FF,6,FALSE,734881840,1,823,3,42,,,1,294,Superior colliculus motor related deep white layer,824,,/997/8/343/313/323/294/42/,3170401061,8690
824,SCiw,426,FF90FF,6,FALSE,734881840,1,824,3,17,,,1,294,Superior colliculus motor related intermediate white layer,825,,/997/8/343/313/323/294/17/,2563539216,8690
825,SCig,425,FF90FF,6,FALSE,734881840,1,825,3,10,,,1,294,Superior colliculus motor related intermediate gray layer,826,,/997/8/343/313/323/294/10/,4208210812,8690
826,SCig-a,910,FF90FF,7,FALSE,734881840,1,826,3,494,,,1,10,Superior colliculus motor related intermediate gray layer sublayer a,827,,/997/8/343/313/323/294/10/494/,132347639,8690
827,SCig-b,911,FF90FF,7,FALSE,734881840,1,827,3,503,,,1,10,Superior colliculus motor related intermediate gray layer sublayer b,828,,/997/8/343/313/323/294/10/503/,2666145613,8690
828,SCig-c,912,FF90FF,7,FALSE,734881840,1,828,3,511,,,1,10,Superior colliculus motor related intermediate gray layer sublayer c,829,,/997/8/343/313/323/294/10/511/,3924629467,8690
829,PAG,240,FF90FF,5,FALSE,734881840,1,829,3,795,,,1,323,Periaqueductal gray,830,,/997/8/343/313/323/795/,3260726339,8690
830,PRC,430,FF90FF,6,FALSE,734881840,1,830,3,50,,,1,795,Precommissural nucleus,831,,/997/8/343/313/323/795/50/,3014276231,8690
831,INC,149,FF90FF,6,FALSE,734881840,1,831,3,67,,,1,795,Interstitial nucleus of Cajal,832,,/997/8/343/313/323/795/67/,4183673030,8690
832,ND,214,FF90FF,6,FALSE,734881840,1,832,3,587,,,1,795,Nucleus of Darkschewitsch,833,,/997/8/343/313/323/795/587/,4174754247,8690
833,PRT,278,FF90FF,5,FALSE,734881840,1,833,3,1100,,,1,323,Pretectal region,834,,/997/8/343/313/323/1100/,3274676419,8690
834,APN,26,FF90FF,6,FALSE,734881840,1,834,3,215,,,1,1100,Anterior pretectal nucleus,835,,/997/8/343/313/323/1100/215/,3086286206,8690
835,MPT,207,FF90FF,6,FALSE,734881840,1,835,3,531,,,1,1100,Medial pretectal area,836,,/997/8/343/313/323/1100/531/,3076683016,8690
836,NOT,219,FF90FF,6,FALSE,734881840,1,836,3,628,,,1,1100,Nucleus of the optic tract,837,,/997/8/343/313/323/1100/628/,4240602259,8690
837,NPC,220,FF90FF,6,FALSE,734881840,1,837,3,634,,,1,1100,Nucleus of the posterior commissure,838,,/997/8/343/313/323/1100/634/,848474446,8690
838,OP,229,FF90FF,6,FALSE,734881840,1,838,3,706,,,1,1100,Olivary pretectal nucleus,839,,/997/8/343/313/323/1100/706/,4010106689,8690
839,PPT,273,FF90FF,6,FALSE,734881840,1,839,3,1061,,,1,1100,Posterior pretectal nucleus,840,,/997/8/343/313/323/1100/1061/,834486063,8690
840,RPF,,FF90FF,6,FALSE,734881840,1,840,3,549009203,,,1,1100,Retroparafascicular nucleus,841,,/997/8/343/313/323/1100/549009203/,2559458743,8690
841,InCo,,FF90FF,5,FALSE,734881840,1,841,3,549009207,,,1,323,Intercollicular nucleus,842,,/997/8/343/313/323/549009207/,3796827043,8690
842,CUN,76,FF90FF,5,FALSE,734881840,1,842,3,616,,,1,323,Cuneiform nucleus,843,,/997/8/343/313/323/616/,346062242,8690
843,RN,309,FF90FF,5,FALSE,734881840,1,843,3,214,,,1,323,Red nucleus,844,,/997/8/343/313/323/214/,2118050513,8690
844,III,145,FF90FF,5,FALSE,734881840,1,844,3,35,,,1,323,Oculomotor nucleus,845,,/997/8/343/313/323/35/,3545914074,8690
845,MA3,,FF90FF,5,FALSE,734881840,1,845,3,549009211,,,1,323,Medial accesory oculomotor nucleus,846,,/997/8/343/313/323/549009211/,842672202,8690
846,EW,121,FF90FF,5,FALSE,734881840,1,846,3,975,,,1,323,Edinger-Westphal nucleus,847,,/997/8/343/313/323/975/,3165212518,8690
847,IV,155,FF90FF,5,FALSE,734881840,1,847,3,115,,,1,323,Trochlear nucleus,848,,/997/8/343/313/323/115/,4115476116,8690
848,VTN,377,FF90FF,5,FALSE,734881840,1,848,3,757,,,1,323,Ventral tegmental nucleus,849,,/997/8/343/313/323/757/,4044693766,8690
849,AT,28,FF90FF,5,FALSE,734881840,1,849,3,231,,,1,323,Anterior tegmental nucleus,850,,/997/8/343/313/323/231/,569339657,8690
850,LT,432,FF90FF,5,FALSE,734881840,1,850,3,66,,,1,323,Lateral terminal nucleus of the accessory optic tract,851,,/997/8/343/313/323/66/,1984958584,8690
851,DT,433,FF90FF,5,FALSE,734881840,1,851,3,75,,,1,323,Dorsal terminal nucleus of the accessory optic tract,852,,/997/8/343/313/323/75/,313632257,8690
852,MT,431,FF90FF,5,FALSE,734881840,1,852,3,58,,,1,323,Medial terminal nucleus of the accessory optic tract,853,,/997/8/343/313/323/58/,1464326049,8690
853,SNl,925,FF90FF,5,FALSE,734881840,1,853,3,615,,,1,323,Substantia nigra lateral part,854,,/997/8/343/313/323/615/,3021759709,8690
854,MBsta,184,FF90FF,4,FALSE,734881840,1,854,3,348,,,1,313,Midbrain behavioral state related,855,,/997/8/343/313/348/,2552492373,8690
855,SNc,329,FFA6FF,5,FALSE,734881840,1,855,3,374,,,1,348,Substantia nigra compact part,856,,/997/8/343/313/348/374/,591190689,8690
856,PPN,272,FFA6FF,5,FALSE,734881840,1,856,3,1052,,,1,348,Pedunculopontine nucleus,857,,/997/8/343/313/348/1052/,2704258246,8690
857,RAmb,303,FFA6FF,5,FALSE,734881840,1,857,3,165,,,1,348,Midbrain raphe nuclei,858,,/997/8/343/313/348/165/,364635241,8690
858,IF,142,FFA6FF,6,FALSE,734881840,1,858,3,12,,,1,165,Interfascicular nucleus raphe,859,,/997/8/343/313/348/165/12/,1057138099,8690
859,IPN,153,FFA6FF,6,FALSE,734881840,1,859,3,100,,,1,165,Interpeduncular nucleus,860,,/997/8/343/313/348/165/100/,814290991,8690
860,RL,307,FFA6FF,6,FALSE,734881840,1,860,3,197,,,1,165,Rostral linear nucleus raphe,861,,/997/8/343/313/348/165/197/,4030987523,8690
861,CLI,73,FFA6FF,6,FALSE,734881840,1,861,3,591,,,1,165,Central linear nucleus raphe,862,,/997/8/343/313/348/165/591/,3351344971,8690
862,DR,108,FFA6FF,6,FALSE,734881840,1,862,3,872,,,1,165,Dorsal nucleus raphe,863,,/997/8/343/313/348/165/872/,1547411830,8690
863,HB,132,FF9B88,3,FALSE,734881840,1,863,3,1065,,,1,343,Hindbrain,864,,/997/8/343/1065/,1911489865,8690
864,P,237,FF9B88,4,FALSE,734881840,1,864,3,771,,,1,1065,Pons,865,,/997/8/343/1065/771/,2612017676,8690
865,P-sen,282,FFAE6F,5,FALSE,734881840,1,865,3,1132,,,1,771,Pons sensory related,866,,/997/8/343/1065/771/1132/,4249678601,8690
866,NLL,217,FFAE6F,6,FALSE,734881840,1,866,3,612,,,1,1132,Nucleus of the lateral lemniscus,867,,/997/8/343/1065/771/1132/612/,3619563008,8690
867,NLLd,434,FFAE6F,7,FALSE,734881840,1,867,3,82,,,1,612,Nucleus of the lateral lemniscus dorsal part,868,,/997/8/343/1065/771/1132/612/82/,713162928,8690
868,NLLh,435,FFAE6F,7,FALSE,734881840,1,868,3,90,,,1,612,Nucleus of the lateral lemniscus horizontal part,869,,/997/8/343/1065/771/1132/612/90/,622626105,8690
869,NLLv,436,FFAE6F,7,FALSE,734881840,1,869,3,99,,,1,612,Nucleus of the lateral lemniscus ventral part,870,,/997/8/343/1065/771/1132/612/99/,1722520813,8690
870,PSV,283,FFAE6F,6,FALSE,734881840,1,870,3,7,,,1,1132,Principal sensory nucleus of the trigeminal,871,,/997/8/343/1065/771/1132/7/,977401861,8690
871,PB,249,FFAE6F,6,FALSE,734881840,1,871,3,867,,,1,1132,Parabrachial nucleus,872,,/997/8/343/1065/771/1132/867/,1848997307,8690
872,KF,156,FFAE6F,7,FALSE,734881840,1,872,3,123,,,1,867,Koelliker-Fuse subnucleus,873,,/997/8/343/1065/771/1132/867/123/,3695440306,8690
873,PBl,251,FFAE6F,7,FALSE,734881840,1,873,3,881,,,1,867,Parabrachial nucleus lateral division,874,,/997/8/343/1065/771/1132/867/881/,745283882,8690
874,PBlc,814,FFAE6F,8,FALSE,734881840,1,874,3,860,,,1,881,Parabrachial nucleus lateral division central lateral part,875,,/997/8/343/1065/771/1132/867/881/860/,4289412643,8690
875,PBld,815,FFAE6F,8,FALSE,734881840,1,875,3,868,,,1,881,Parabrachial nucleus lateral division dorsal lateral part,876,,/997/8/343/1065/771/1132/867/881/868/,2459326582,8690
876,PBle,816,FFAE6F,8,FALSE,734881840,1,876,3,875,,,1,881,Parabrachial nucleus lateral division external lateral part,877,,/997/8/343/1065/771/1132/867/881/875/,609733919,8690
877,PBls,817,FFAE6F,8,FALSE,734881840,1,877,3,883,,,1,881,Parabrachial nucleus lateral division superior lateral part,878,,/997/8/343/1065/771/1132/867/881/883/,2064930966,8690
878,PBlv,818,FFAE6F,8,FALSE,734881840,1,878,3,891,,,1,881,Parabrachial nucleus lateral division ventral lateral part,879,,/997/8/343/1065/771/1132/867/881/891/,887571737,8690
879,PBm,252,FFAE6F,7,FALSE,734881840,1,879,3,890,,,1,867,Parabrachial nucleus medial division,880,,/997/8/343/1065/771/1132/867/890/,2193337520,8690
880,PBme,819,FFAE6F,8,FALSE,734881840,1,880,3,899,,,1,890,Parabrachial nucleus medial division external medial part,881,,/997/8/343/1065/771/1132/867/890/899/,4150585958,8690
881,PBmm,821,FFAE6F,8,FALSE,734881840,1,881,3,915,,,1,890,Parabrachial nucleus medial division medial medial part,882,,/997/8/343/1065/771/1132/867/890/915/,524500806,8690
882,PBmv,822,FFAE6F,8,FALSE,734881840,1,882,3,923,,,1,890,Parabrachial nucleus medial division ventral medial part,883,,/997/8/343/1065/771/1132/867/890/923/,3813309817,8690
883,SOC,332,FFAE6F,6,FALSE,734881840,1,883,3,398,,,1,1132,Superior olivary complex,884,,/997/8/343/1065/771/1132/398/,1175552684,8690
884,POR,439,FFAE6F,7,FALSE,734881840,1,884,3,122,,,1,398,Superior olivary complex periolivary region,885,,/997/8/343/1065/771/1132/398/122/,197155834,8690
885,SOCm,437,FFAE6F,7,FALSE,734881840,1,885,3,105,,,1,398,Superior olivary complex medial part,886,,/997/8/343/1065/771/1132/398/105/,3450441622,8690
886,SOCl,438,FFAE6F,7,FALSE,734881840,1,886,3,114,,,1,398,Superior olivary complex lateral part,887,,/997/8/343/1065/771/1132/398/114/,98062534,8690
887,P-mot,264,FFBA86,5,FALSE,734881840,1,887,3,987,,,1,771,Pons motor related,888,,/997/8/343/1065/771/987/,583149041,8690
888,B,34,FFBA86,6,FALSE,734881840,1,888,3,280,,,1,987,Barrington's nucleus,889,,/997/8/343/1065/771/987/280/,3614612098,8690
889,DTN,109,FFBA86,6,FALSE,734881840,1,889,3,880,,,1,987,Dorsal tegmental nucleus,890,,/997/8/343/1065/771/987/880/,978427151,8690
890,LTN,176,FFBA86,6,FALSE,734881840,1,890,3,283,,,1,987,Lateral tegmental nucleus,891,,/997/8/343/1065/771/987/283/,787158495,8690
891,PCG,253,FFBA86,6,FALSE,734881840,1,891,3,898,,,1,987,Pontine central gray,892,,/997/8/343/1065/771/987/898/,771958956,8690
892,PG,823,FFBA86,6,FALSE,734881840,1,892,3,931,,,1,987,Pontine gray,893,,/997/8/343/1065/771/987/931/,3482158520,8690
893,PRNc,277,FFBA86,6,FALSE,734881840,1,893,3,1093,,,1,987,Pontine reticular nucleus caudal part,894,,/997/8/343/1065/771/987/1093/,3254684830,8690
894,PRNv,917,FFBA86,6,FALSE,734881840,1,894,3,552,,,1,987,Pontine reticular nucleus ventral part,895,,/997/8/343/1065/771/987/552/,3053786086,8690
895,SG,322,FFBA86,6,FALSE,734881840,1,895,3,318,,,1,987,Supragenual nucleus,896,,/997/8/343/1065/771/987/318/,4273181680,8690
896,SSN,340,FFBA86,6,FALSE,734881840,1,896,3,462,,,1,987,Superior salivatory nucleus,897,,/997/8/343/1065/771/987/462/,3836294039,8690
897,SUT,349,FFBA86,6,FALSE,734881840,1,897,3,534,,,1,987,Supratrigeminal nucleus,898,,/997/8/343/1065/771/987/534/,252744374,8690
898,TRN,354,FFBA86,6,FALSE,734881840,1,898,3,574,,,1,987,Tegmental reticular nucleus,899,,/997/8/343/1065/771/987/574/,2119502237,8690
899,V,360,FFBA86,6,FALSE,734881840,1,899,3,621,,,1,987,Motor nucleus of trigeminal,900,,/997/8/343/1065/771/987/621/,298495636,8690
900,P5,,FFBA86,6,FALSE,734881840,1,900,3,549009215,,,1,987,Peritrigeminal zone,901,,/997/8/343/1065/771/987/549009215/,2750316450,8690
901,Acs5,,FFBA86,6,FALSE,734881840,1,901,3,549009219,,,1,987,Accessory trigeminal nucleus,902,,/997/8/343/1065/771/987/549009219/,1603998582,8690
902,PC5,,FFBA86,6,FALSE,734881840,1,902,3,549009223,,,1,987,Parvicellular motor 5 nucleus,903,,/997/8/343/1065/771/987/549009223/,2234903594,8690
903,I5,,FFBA86,6,FALSE,734881840,1,903,3,549009227,,,1,987,Intertrigeminal nucleus,904,,/997/8/343/1065/771/987/549009227/,1777267098,8690
904,P-sat,280,FFC395,5,FALSE,734881840,1,904,3,1117,,,1,771,Pons behavioral state related,905,,/997/8/343/1065/771/1117/,2919861966,8690
905,CS,84,FFC395,6,FALSE,734881840,1,905,3,679,,,1,1117,Superior central nucleus raphe,906,,/997/8/343/1065/771/1117/679/,734395698,8690
906,CSl,441,FFC395,7,FALSE,734881840,1,906,3,137,,,1,679,Superior central nucleus raphe lateral part,907,,/997/8/343/1065/771/1117/679/137/,638768583,8690
907,CSm,440,FFC395,7,FALSE,734881840,1,907,3,130,,,1,679,Superior central nucleus raphe medial part,908,,/997/8/343/1065/771/1117/679/130/,3729469793,8690
908,LC,159,FFC395,6,FALSE,734881840,1,908,3,147,,,1,1117,Locus ceruleus,909,,/997/8/343/1065/771/1117/147/,2295858987,8690
909,LDT,161,FFC395,6,FALSE,734881840,1,909,3,162,,,1,1117,Laterodorsal tegmental nucleus,910,,/997/8/343/1065/771/1117/162/,1067465072,8690
910,NI,216,FFC395,6,FALSE,734881840,1,910,3,604,,,1,1117,Nucleus incertus,911,,/997/8/343/1065/771/1117/604/,3514282922,8690
911,PRNr,442,FFC395,6,FALSE,734881840,1,911,3,146,,,1,1117,Pontine reticular nucleus,912,,/997/8/343/1065/771/1117/146/,1626550003,8690
912,RPO,312,FFC395,6,FALSE,734881840,1,912,3,238,,,1,1117,Nucleus raphe pontis,913,,/997/8/343/1065/771/1117/238/,663725501,8690
913,SLC,326,FFC395,6,FALSE,734881840,1,913,3,350,,,1,1117,Subceruleus nucleus,914,,/997/8/343/1065/771/1117/350/,3054129819,8690
914,SLD,327,FFC395,6,FALSE,734881840,1,914,3,358,,,1,1117,Sublaterodorsal nucleus,915,,/997/8/343/1065/771/1117/358/,4160997876,8690
915,MY,185,FF9BCD,4,FALSE,734881840,1,915,3,354,,,1,1065,Medulla,916,,/997/8/343/1065/354/,1659540268,8690
916,MY-sen,189,FFA5D2,5,FALSE,734881840,1,916,3,386,,,1,354,Medulla sensory related,917,,/997/8/343/1065/354/386/,846467907,8690
917,AP,25,FFA5D2,6,FALSE,734881840,1,917,3,207,,,1,386,Area postrema,918,,/997/8/343/1065/354/386/207/,265254740,8690
918,CN,75,FFA5D2,6,FALSE,734881840,1,918,3,607,,,1,386,Cochlear nuclei,919,,/997/8/343/1065/354/386/607/,199055653,8690
919,CNlam,862,FFA5D2,7,FALSE,734881840,1,919,3,112,,,1,607,Granular lamina of the cochlear nuclei,920,,/997/8/343/1065/354/386/607/112/,3067613847,8690
920,CNspg,918,FFA5D2,7,FALSE,734881840,1,920,3,560,,,1,607,Cochlear nucleus subpedunclular granular region,921,,/997/8/343/1065/354/386/607/560/,3306778024,8690
921,DCO,860,FFA5D2,7,FALSE,734881840,1,921,3,96,,,1,607,Dorsal cochlear nucleus,922,,/997/8/343/1065/354/386/607/96/,1628596813,8690
922,VCO,861,FFA5D2,7,FALSE,734881840,1,922,3,101,,,1,607,Ventral cochlear nucleus,923,,/997/8/343/1065/354/386/607/101/,1142812669,8690
923,DCN,89,FFA5D2,6,FALSE,734881840,1,923,3,720,,,1,386,Dorsal column nuclei,924,,/997/8/343/1065/354/386/720/,3104895435,8690
924,CU,88,FFA5D2,7,FALSE,734881840,1,924,3,711,,,1,720,Cuneate nucleus,925,,/997/8/343/1065/354/386/720/711/,1566278280,8690
925,GR,129,FFA5D2,7,FALSE,734881840,1,925,3,1039,,,1,720,Gracile nucleus,926,,/997/8/343/1065/354/386/720/1039/,4095548839,8690
926,ECU,112,FFA5D2,6,FALSE,734881840,1,926,3,903,,,1,386,External cuneate nucleus,927,,/997/8/343/1065/354/386/903/,868005914,8690
927,NTB,221,FFA5D2,6,FALSE,734881840,1,927,3,642,,,1,386,Nucleus of the trapezoid body,928,,/997/8/343/1065/354/386/642/,3384679656,8690
928,NTS,222,FFA5D2,6,FALSE,734881840,1,928,3,651,,,1,386,Nucleus of the solitary tract,929,,/997/8/343/1065/354/386/651/,1090041084,8690
929,NTSce,223,FFA5D2,7,FALSE,734881840,1,929,3,659,,,1,651,Nucleus of the solitary tract central part,930,,/997/8/343/1065/354/386/651/659/,4015698646,8690
930,NTSco,224,FFA5D2,7,FALSE,734881840,1,930,3,666,,,1,651,Nucleus of the solitary tract commissural part,931,,/997/8/343/1065/354/386/651/666/,133031180,8690
931,NTSge,225,FFA5D2,7,FALSE,734881840,1,931,3,674,,,1,651,Nucleus of the solitary tract gelatinous part,932,,/997/8/343/1065/354/386/651/674/,2723763350,8690
932,NTSl,226,FFA5D2,7,FALSE,734881840,1,932,3,682,,,1,651,Nucleus of the solitary tract lateral part,933,,/997/8/343/1065/354/386/651/682/,2787121462,8690
933,NTSm,227,FFA5D2,7,FALSE,734881840,1,933,3,691,,,1,651,Nucleus of the solitary tract medial part,934,,/997/8/343/1065/354/386/651/691/,2313161716,8690
934,SPVC,336,FFA5D2,6,FALSE,734881840,1,934,3,429,,,1,386,Spinal nucleus of the trigeminal caudal part,935,,/997/8/343/1065/354/386/429/,3872657876,8690
935,SPVI,337,FFA5D2,6,FALSE,734881840,1,935,3,437,,,1,386,Spinal nucleus of the trigeminal interpolar part,936,,/997/8/343/1065/354/386/437/,3412250118,8690
936,SPVO,338,FFA5D2,6,FALSE,734881840,1,936,3,445,,,1,386,Spinal nucleus of the trigeminal oral part,937,,/997/8/343/1065/354/386/445/,2940691791,8690
937,SPVOcdm,858,FFA5D2,7,FALSE,734881840,1,937,3,77,,,1,445,Spinal nucleus of the trigeminal oral part caudal dorsomedial part,938,,/997/8/343/1065/354/386/445/77/,4278948626,8690
